JSON_Name1,alcohol,chlorides,citricacid,density,fixedacidity,freesulfurdioxide,id,ph,quality,residualsugar,sulphates,totalsulfurdioxide,volatileacidity,winetype
3317,9.7,0.064,0.08,0.99552,6.7,18,3318,3.33,5,2.1,0.64,34,0.48,red
5633,11.8,0.06,0.38,0.99543,8.8,19,5634,3.39,6,2.3,0.72,72,0.3,red
2242,9.2,0.051,0.32,0.9974,7.3,34,2243,3.2,6,14.4,0.35,109,0.13,white
4558,9.1,0.083,0.25,0.99976,6.4,35,4559,3.17,5,20.2,0.5,157,0.24,white
5450,9.4,0.099,0.23,0.9973,8.2,14,5451,3.19,5,2,0.7,81,0.7,red
3133,10.9,0.046,0.28,0.99665,7.2,6,3134,3.17,6,15.2,0.39,41,0.27,white
3596,10.4,0.052,0.35,0.9941,7,51,3597,3.41,7,1.5,0.59,128,0.24,white
5415,11.2,0.057,0.44,0.99158,8,24,5416,3.09,6,1,0.32,111,0.2,white
1631,9.5,0.05,0.41,0.994,8.3,24,1632,2.85,5,2.2,0.45,108,0.21,white
104,9.5,0.073,0.26,0.9956,6.7,36,105,3.3,5,4.1,0.67,202,0.26,white
4949,9.2,0.063,0.27,0.9969,7.7,39,4950,3.09,6,8.8,0.63,184,0.34,white
2037,12.6,0.04,0.24,0.9903,6.4,27,2038,3.22,7,6.4,0.49,124,0.26,white
3296,9.2,0.039,0.25,0.9919,5.1,15,3297,3.22,6,0.7,0.43,89,0.14,white
6487,10.3,0.046,0.29,0.9955,6.8,82,6488,3.3,6,8.9,0.44,188,0.22,white
1179,9.6,0.067,0.42,0.9958,7.4,39,1180,3.3,6,6.4,0.33,212,0.19,white
1939,10.1,0.043,0.34,0.9935,6.9,25,1940,3.31,4,1.9,0.6,136,0.2,white
5904,10.6,0.042,0.35,0.9926,8.7,11,5905,3.08,5,0.6,0.38,71,0.24,white
2342,11,0.03,0.35,0.99244,6.9,45,2343,2.8,6,6.9,0.54,116,0.23,white
4123,9.8,0.087,0.24,0.9998,9.2,12,4124,3.48,5,2.6,0.54,93,0.92,red
874,12.1,0.028,0.38,0.99274,6.5,20,875,3.1,7,10.2,0.43,82,0.36,white
3964,10.2,0.056,0.27,0.9924,6.1,45,3965,3.2,6,1.5,0.43,135,0.17,white
4232,12.7,0.043,0.36,0.9898,7.1,31,4233,3.26,7,1.4,0.37,87,0.18,white
14,11,0.048,0.32,0.99178,8.4,59,15,3.1,6,1.3,0.55,113,0.23,white
2247,10.4,0.047,0.28,0.99168,5.1,48,2248,3.5,5,1.4,0.49,148,0.21,white
1146,10.7,0.064,0,0.995,6,40,1147,3.54,6,2.1,0.93,54,0.51,red
5847,12.3,0.029,0.33,0.98994,5.8,30,5848,3.25,6,3.7,0.42,88,0.29,white
2392,12,0.031,0.27,0.9922,8.5,31,2393,3.01,6,4.7,0.33,92,0.25,white
4502,11.5,0.03,0.24,0.9909,6,30,4503,3.31,6,1.8,0.47,105,0.2,white
360,9.8,0.051,0.24,0.99588,6.5,56,361,3.08,6,11.5,0.56,171,0.46,white
4944,10,0.088,0.27,0.9962,8.2,7,4945,3.26,4,2.1,0.47,23,0.915,red
3236,9.3,0.053,0.28,0.99372,7,16,3237,3.18,5,2.7,0.56,92,0.23,white
2031,8.9,0.038,0.71,0.99801,7.5,52,2032,3.03,5,11.8,0.46,148,0.17,white
2731,10.7,0.03,0.27,0.9947,5.6,27,2732,3.4,7,10.6,0.34,119,0.26,white
3350,9,0.054,0.29,0.9998,7.8,23,3351,3.16,6,16.85,0.38,135,0.3,white
675,10.1,0.056,0.22,0.9947,7.3,44,676,3.13,6,6.4,0.35,168,0.3,white
295,10.5,0.033,0.34,0.9953,7,31,296,3.22,6,8.5,0.56,253,0.21,white
4532,10.6,0.105,0,0.9966,6.9,22,4533,3.46,6,2.5,0.57,37,0.685,red
5195,12.3,0.059,0.03,0.9952,6.6,32,5196,3.52,7,2.3,0.56,48,0.84,red
6020,10.4,0.05,0.3,0.99581,7.3,35,6021,3.21,6,9.3,0.5,154,0.26,white
243,10.6,0.062,0.55,0.9971,9.9,5,244,3.26,5,2.1,0.79,14,0.35,red
5833,9.2,0.047,0.51,0.99604,6.6,61,5834,3.22,5,8,0.49,189,0.25,white
3154,9.9,0.122,0.02,0.9994,6.6,68,3155,3.47,5,7.9,0.53,124,0.735,red
6214,10.4,0.095,0,0.99822,8.6,17,6215,3.33,6,2.8,0.6,43,0.83,red
2475,12.4,0.033,0.25,0.98918,6.6,36,2476,3.16,6,1.2,0.37,111,0.27,white
3821,9.9,0.044,0.27,0.99454,6.8,45,3822,3.2,6,8.6,0.37,104,0.11,white
55,10.1,0.079,0.24,0.9991,10,19,56,3.18,6,2.2,0.56,58,0.56,red
6255,9.9,0.056,0.46,0.9968,6.6,42,6256,3.5,5,6.2,0.6,241,0.4,white
349,9.5,0.082,0.52,0.998,9.5,6,350,3.18,5,2,0.51,26,0.37,red
1885,11.7,0.046,0.38,0.9925,7.1,14,1886,3.32,6,1.8,0.9,114,0.13,white
1433,9.8,0.087,0.37,0.99438,7.6,27,1434,3.09,5,1.6,0.5,177,0.3,white
2662,9.4,0.051,0.26,0.9984,6.6,17,2663,3,6,17.3,0.43,149,0.18,white
2201,10.9,0.041,0.39,0.99221,6.6,31,2202,3.22,7,2.3,0.58,102,0.21,white
2732,11.4,0.02,0.3,0.99362,7.2,14,2733,2.99,6,8.25,0.44,104,0.32,white
1754,9.5,0.057,0,0.99448,6,15,1755,3.36,5,1.4,0.45,26,0.5,red
2667,11,0.037,0.29,0.992,7.2,37,2668,3.27,7,2.2,0.64,102,0.24,white
3856,10.6,0.029,0.34,0.99497,9,21,3857,3.08,6,6.7,0.5,162,0.26,white
6344,11.8,0.026,0.3,0.993,9,14,6345,2.94,5,8.1,0.36,71,0.55,white
1511,11.2,0.037,0.24,0.99174,6.2,45,1512,3.23,7,4.8,0.43,138,0.39,white
6169,9.8,0.074,0.29,0.99578,6.2,32,6170,3.33,5,2.1,0.62,98,0.46,red
4710,9.3,0.049,0.33,0.9927,5.7,28,4711,3.13,5,1.1,0.42,150,0.245,white
4806,11.4,0.084,0.75,0.9986,13.3,23,4807,3.04,7,2.8,0.68,43,0.29,red
5796,12.1,0.04,0.34,0.99111,6.5,29,5797,3.28,7,3.6,0.48,121,0.28,white
3979,10.6,0.034,0.28,0.99246,7.2,26,3980,3.28,6,1.4,0.57,109,0.33,white
1064,8.9,0.048,0.26,0.9972,6,50,1065,3.3,6,12.4,0.36,147,0.19,white
1512,9.3,0.11,0.27,0.99664,7.7,34,1513,3.24,5,3.8,0.45,89,0.75,red
4375,11.1,0.026,0.21,0.99244,7.5,33,4376,2.92,5,6.55,0.35,143,0.3,white
1202,8.9,0.044,0.2,0.99862,5.7,41,1203,3.22,6,16,0.46,113,0.22,white
2488,9.3,0.054,0.24,0.9943,6.4,25,2489,3.36,5,1.6,0.5,117,0.33,white
743,10.5,0.038,0.26,0.99523,6.8,61,744,3.02,7,11.7,0.56,152,0.21,white
5850,9.5,0.032,0.14,0.99542,5.9,30,5851,3.28,6,8.6,0.44,142,0.28,white
4159,10,0.037,0.44,0.9944,7.8,43,4160,3.18,5,1.3,0.65,132,0.26,white
4998,13.3,0.055,0.5,0.9952,9.2,12,4999,3.34,7,2.5,0.79,25,0.41,red
1953,11,0.026,0.36,0.9912,6.7,63,1954,3.27,6,1.1,0.48,143,0.19,white
3434,13,0.032,0.28,0.9932,7.9,13,3435,2.99,6,12.9,0.43,63,0.35,white
5580,9.8,0.032,0.34,0.99505,7.3,24,5581,3.22,6,6.6,0.46,112,0.32,white
2665,9.5,0.04,0.36,0.9956,8.6,24,2666,3.25,6,1.8,0.55,187,0.18,white
130,10.3,0.058,0.39,0.9955,8.3,16,131,3.28,5,2.4,0.59,107,0.27,white
4700,10,0.052,0.35,0.993,6.9,35,4701,3.45,6,1,0.44,146,0.24,white
6329,11.3,0.033,0.49,0.99072,7.1,12,6330,3.05,7,1.3,0.53,72,0.18,white
5991,10.1,0.102,0.23,0.9996,9.6,37,5992,3.3,5,3.4,0.65,92,0.56,red
2061,11.4,0.038,0.37,0.9902,5.6,6,2062,3.37,5,1,0.34,72,0.35,white
289,10.4,0.018,0.28,0.9926,8.8,18,290,2.97,5,1.1,0.35,72,0.2,white
660,9.2,0.074,0.32,0.998,7.1,29,661,2.96,6,14.45,0.42,107,0.26,white
3245,9.7,0.048,0.35,0.9947,6.4,31,3246,3.43,6,4.9,0.79,103,0.1,white
6423,13.5,0.033,0.3,0.98894,6.5,39,6424,3.22,7,2.2,0.53,107,0.37,white
1508,9.6,0.094,0.3,0.997,6.8,23,1509,3.09,5,11.8,0.44,97,0.45,white
1650,10.8,0.033,0.27,0.9959,8.4,37,1651,2.99,6,12.15,0.39,116,0.58,white
5902,11.4,0.046,0.29,0.99224,5.9,34,5903,3.24,6,5.4,0.41,116,0.26,white
161,11.7,0.111,0.64,0.997,10.6,6,162,3.26,6,2.2,0.66,20,0.48,red
4218,9,0.051,0.42,0.9932,5.7,61,4219,3.02,5,1.1,0.4,197,0.45,white
4242,9.4,0.052,0.32,0.9963,6.4,24,4243,3.35,6,9.6,0.49,90,0.18,white
3001,11.5,0.017,0.24,0.99084,6.7,22,3002,3.03,5,2.7,0.37,80,0.39,white
4538,12.5,0.035,0.39,0.99123,6.9,44,4539,3.11,6,6,0.33,141,0.22,white
6057,11.3,0.031,0.25,0.99241,5,24,6058,3.39,6,7.8,0.4,116,0.35,white
1625,10,0.089,0.31,0.9979,9.6,15,1626,3.11,6,2.8,0.92,46,0.56,red
2668,10.5,0.084,0.02,0.99538,7.5,13,2669,3.36,6,1.7,0.54,31,0.51,red
4613,11.4,0.051,0.28,0.9957,8,25,4614,3.06,7,10.8,0.47,157,0.45,white
792,9.4,0.17,0.38,0.9956,6.6,68,793,3.19,6,6.5,0.38,201,0.26,white
4823,9.5,0.081,0.19,0.9962,7.8,15,4824,3.33,5,2.1,0.54,105,0.56,red
5746,11.7,0.1,0.07,0.99598,6.7,20,5747,3.6,6,2,0.74,57,0.86,red
5465,9.1,0.069,0.23,0.9962,6.4,31,5466,3.25,5,7.3,0.53,157,0.24,white
3165,11.1,0.032,0.25,0.99244,7.3,30,3166,2.9,5,6.65,0.37,138,0.31,white
2957,9.4,0.08,0.42,0.9974,8.3,11,2958,3.21,6,2,0.8,27,0.26,red
4313,10.4,0.046,0.54,0.99454,6.2,58,4314,3.19,5,7,0.7,176,0.25,white
1894,12.5,0.08,0.57,0.99652,9.1,6,1895,3.28,6,4.6,0.57,20,0.4,red
2851,9,0.046,0.26,0.9975,7.2,48,2852,3.1,6,12.5,0.52,179,0.28,white
31,10.6,0.037,0.33,0.99164,6.4,35,32,3.23,6,1.7,0.66,113,0.25,white
1491,9.5,0.057,0.24,0.9942,6.9,13,1492,2.99,4,3.6,0.48,85,0.25,white
2028,14,0.048,0,0.99154,4.9,16,2029,3.71,7,2.1,0.74,42,0.42,red
1905,10.1,0.084,0.31,0.99824,6.8,26,1906,3.38,6,8.8,0.64,45,0.41,red
1649,12.89333333,0.035,0.24,0.9901,6.7,33,1650,3.12,7,5.4,0.44,115,0.41,white
1360,10.5,0.056,0.3,0.9945,7,31,1361,3.47,6,5,0.42,122,0.13,white
2578,11,0.049,0.26,0.9928,6,22,2579,3.15,6,6.8,0.42,93,0.2,white
4340,9,0.035,0.2,1.00022,6.2,58,4341,3.11,6,20.8,0.53,184,0.22,white
6472,9,0.049,0.2,0.998,7.4,44,6473,3.27,5,11.5,0.44,157,0.44,white
5676,9,0.053,0.29,0.99839,6.7,55,5677,3.03,5,14.9,0.52,136,0.24,white
1592,9.4,0.07,0,0.99659,7.8,7,1593,3.26,6,1.7,0.64,17,0.55,red
6316,10.6,0.077,0.24,0.9948,6.7,18,6317,3.39,6,1.7,0.6,34,0.46,red
2277,11,0.078,0.5,1.0003,11.5,19,2278,3.26,6,3,1.11,47,0.45,red
3392,9.4,0.159,0.52,0.9998,10.3,15,3393,3.18,5,2.8,0.64,75,0.34,red
271,10.5,0.042,0.3,0.994,7.1,25,272,3.43,6,2.4,0.61,122,0.25,white
4380,12.7,0.059,0.28,0.99036,6.3,28,4381,3.24,8,4.7,0.56,81,0.29,white
6239,9,0.059,0.33,0.9956,6.8,31,6240,3.43,7,4.7,0.39,118,0.15,white
5176,12.4,0.029,0.38,0.98895,5.4,31,5177,3.28,6,1.2,0.36,132,0.29,white
5806,12.2,0.042,0.4,0.98972,6.4,23,5807,3.11,7,1.5,0.46,87,0.15,white
5198,10.9,0.042,0.36,0.99473,6.7,42,5199,3.34,6,8.4,0.52,123,0.24,white
4535,8.8,0.039,0.36,0.99946,6.2,37,4536,3.23,6,17.2,0.43,130,0.23,white
2947,12.1,0.051,0.23,0.9952,6.5,28,2948,3.44,6,8.3,0.55,91,0.39,red
623,12.7,0.026,0.36,0.9927,8,50,624,3.07,8,8.8,0.25,151,0.45,white
3032,9.6,0.053,0.32,0.9948,7.9,47,3033,3.29,6,1.6,0.76,150,0.17,white
5374,10.6,0.032,0.34,0.9927,6.8,37,5375,3.2,5,4.6,0.39,135,0.24,white
1153,11.7,0.033,0.27,0.99086,6.7,25,1154,3.05,6,2.6,0.34,85,0.41,white
4270,12.5,0.024,0.33,0.9918,7.6,14,4271,3.25,7,7,0.45,130,0.48,white
1959,12,0.028,0.33,0.991,6.5,23,1960,3.34,7,1.9,0.7,93,0.08,white
1612,12.4,0.026,0.29,0.9918,8.6,19,1613,3.01,5,4.1,0.38,101,0.485,white
2168,9.8,0.04,0.28,0.99558,8.1,70,2169,3.14,6,7.5,0.55,230,0.34,white
5605,9.5,0.051,0.31,0.997,7.5,24,5606,3.19,7,11.7,0.44,94,0.18,white
6283,12.2,0.036,0.54,0.99267,6.9,23,6284,3.26,6,7.9,0.47,169,0.52,white
6123,12.5,0.031,0.32,0.98946,6.7,31,6124,3.12,6,1.7,0.35,114,0.32,white
1605,9.2,0.045,0.31,0.9986,7.4,39,1606,3.1,6,14.5,0.5,193,0.19,white
159,10.1,0.046,0.74,0.9978,6.4,54,160,3.58,5,11.9,0.68,168,0.18,white
4504,10.6,0.077,0.24,0.9948,6.7,18,4505,3.39,6,1.7,0.6,34,0.46,red
6320,9.8,0.046,0.24,0.9928,6.5,15,6321,3.19,5,1.6,0.39,60,0.24,white
6207,9.6,0.053,0.32,0.9948,7.9,47,6208,3.29,6,1.6,0.76,150,0.17,white
2405,11.4,0.034,0.26,0.9945,8.5,73,2406,3.05,6,9.25,0.37,142,0.21,white
4798,11.4,0.075,0.49,0.9994,12.7,5,4799,3.14,5,2.8,0.57,19,0.6,red
3773,10.9,0.079,0.01,0.99514,7.1,24,3774,3.4,6,2.3,0.61,37,0.6,red
5271,11.2,0.066,0.3,0.9964,8.7,10,5272,3.33,7,2.8,0.67,28,0.48,red
986,8.9,0.044,0.34,0.99976,7.8,66,987,3.22,5,13.7,0.75,184,0.25,white
327,9.9,0.039,0.26,0.996,7.8,42,328,3.18,6,8.9,0.46,182,0.19,white
6431,12.2,0.03,0.36,0.9904,6.9,31,6432,3.14,7,3.5,0.38,135,0.48,white
2337,9.1,0.053,0.26,0.9943,6,17,2338,3.24,5,4.5,0.46,126,0.555,white
2472,9.8,0.082,0.54,0.9997,12.5,12,2473,3.11,7,2.3,1.36,29,0.28,red
3628,9.5,0.085,0.44,0.99708,9.3,9,3629,3.28,5,1.9,0.55,22,0.43,red
6009,9.2,0.098,0.2,0.99892,7.5,30,6010,3.2,5,8.1,0.58,92,0.77,red
3355,9.1,0.05,0.31,0.99884,7.5,26,3356,3.05,6,13.1,0.53,180,0.24,white
3549,11.8,0.031,0.27,0.9932,7.4,41,3550,3.15,7,7.3,0.38,144,0.21,white
1589,9.1,0.094,0.49,0.9982,9.1,38,1590,3.08,5,2.6,0.59,106,0.47,red
4621,9.7,0.089,0.26,0.99636,7.7,23,4622,3.26,5,1.9,0.59,147,0.54,red
3594,12.9,0.038,0.4,0.9906,7.7,28,3595,3.18,6,2,0.32,152,0.38,white
2603,9.5,0.039,0.46,0.9944,9.6,77.5,2604,2.92,6,1.45,0.46,223,0.29,white
4275,11.5,0.103,0.58,1.0008,12.4,28,4276,3.16,6,3,1,99,0.49,red
2283,12,0.035,0.3,0.99016,5.9,57,2284,3.09,6,3.8,0.34,135,0.34,white
3952,9.9,0.053,0.34,0.9983,6.5,55,3953,3.52,6,12,0.44,177,0.22,white
506,11,0.037,0.49,0.9938,7.4,15,507,3.2,7,6.7,0.38,110,0.19,white
884,9.5,0.054,0.26,0.99538,6.4,47,885,3.12,5,8.2,0.5,182,0.24,white
6058,9.1,0.067,0.34,0.9986,7.1,35,6059,3.07,7,14.4,0.53,189,0.26,white
4877,8.9,0.056,0.3,0.999,7.6,53,4878,3.14,8,14.2,0.46,212.5,0.2,white
3386,10,0.06,0,0.99664,6.2,6,3387,3.59,4,2.1,0.61,13,0.785,red
5267,9.4,0.038,0.25,0.995,6.3,52,5268,3.28,6,5.8,0.38,155,0.27,white
4334,9.1,0.051,0.39,0.99947,7.1,48,4335,3.35,5,14.5,0.78,156,0.18,white
370,9.1,0.132,0.6,0.9934,6.8,42,371,3.09,6,1.1,0.44,127,0.28,white
3955,10.3,0.049,0.36,0.996,7.6,38,3956,3.6,5,2.4,0.46,123,0.18,white
793,11.2,0.028,0.3,0.99242,8.8,34,794,2.94,5,5,0.47,120,0.19,white
5573,11.1,0.021,0.38,0.99338,7.5,23,5574,3.13,6,5.7,0.62,125,0.26,white
5958,10.3,0.039,0.41,0.99678,6.5,47,5959,3.28,7,14.2,0.72,129,0.18,white
4000,10.6,0.066,0.05,0.99496,6,9,4001,3.52,5,1.9,0.78,17,0.64,red
4812,10.2,0.063,0.08,0.99608,7.1,42,4813,3.42,6,2.1,0.6,52,0.69,red
5020,12.1,0.036,0.04,0.9894,5.2,43,5021,3.36,8,1.4,0.33,119,0.44,white
2567,12.5,0.026,0.32,0.9904,6.8,43,2568,3.29,6,1.6,0.54,147,0.23,white
1287,10.2,0.047,0.26,0.997,7.8,38,1288,3.25,6,9,0.53,132,0.22,white
836,9.8,0.06,0.45,0.99711,6.2,22,837,3.31,6,10.4,0.56,184,0.36,white
4884,10.7,0.042,0.26,0.9944,7.6,32,4885,3.14,5,6.5,0.47,160,0.29,white
2840,9.9,0.049,0.27,0.9972,6.5,75,2841,3.19,5,15.2,0.39,217,0.25,white
4898,11.3,0.04,0.32,0.99182,6.3,37,4899,3.24,6,4.2,0.43,117,0.17,white
4440,10.7,0.043,0.3,0.99207,6.8,19,4441,3.17,7,1.7,0.46,95,0.23,white
5305,10,0.046,0.1,0.9937,6.5,23,5306,3.29,5,1.3,0.45,107,0.19,white
5092,10.4,0.053,0.31,0.99587,7.1,32,5093,3.31,6,6.85,0.59,211,0.2,white
1218,10.2,0.044,0.24,0.99348,6.7,28,1219,3.12,6,6.5,0.33,100,0.2,white
575,11.1,0.039,0.45,0.99059,6.9,36,576,3.07,7,1.4,0.47,122,0.3,white
1188,10.5,0.052,0.36,0.99273,6.4,18,1189,3.38,6,2,0.53,141,0.3,white
5841,13.6,0.035,0.26,0.98872,6,38,5842,3.18,7,3.5,0.47,111,0.38,white
2065,9.7,0.054,0.23,0.99836,7.6,20,2066,3.16,4,12.7,0.5,139,0.31,white
1585,10.4,0.046,0.54,0.99454,6.2,58,1586,3.19,5,7,0.7,176,0.25,white
1428,9.4,0.158,0.24,0.99471,6.6,47,1429,3.17,5,4.9,0.49,144,0.41,white
2203,10.3,0.081,0.29,0.99603,8.2,27,2204,3.25,5,1.6,0.54,45,0.43,red
5675,11.7,0.049,0.2,0.9935,7.3,24,5676,3.38,6,1.6,0.57,64,0.44,red
3110,9.8,0.092,0.35,0.99438,7.6,24,3111,3.19,5,1.6,0.44,138,0.32,white
1300,9.4,0.054,0.3,0.994,6.9,23,1301,2.99,6,4.1,0.38,116,0.25,white
5817,10,0.044,0.24,0.99726,7.1,48,5818,3.04,7,12.6,0.56,118,0.27,white
516,10.4,0.077,0.17,0.9976,9,5,517,3.29,5,3,0.55,13,0.66,red
4972,11.8,0.029,0.16,0.9905,5.3,37,4973,3.3,8,4.2,0.36,100,0.3,white
5634,12.05,0.015,0.4,0.9897,5,20,5635,3.37,6,1.9,0.55,98,0.2,white
5113,9.8,0.083,0.27,0.99616,7.5,17,5114,3.26,6,2,0.58,91,0.63,red
6359,11.3,0.044,0.29,0.99143,7.2,39,6360,3,6,3.1,0.6,122,0.21,white
5385,10.9,0.08,0.23,0.99538,6.7,11,5386,3.36,5,2.1,0.7,119,0.64,red
90,10.1,0.043,0.21,0.99658,6,20,91,3.11,6,15.55,0.54,142,0.29,white
4663,10.2,0.05,0.49,0.9945,7.2,18,4664,3.46,6,1.3,0.44,148,0.08,white
132,9.4,0.075,0.36,0.9976,8,10,133,3.34,5,2.3,0.46,48,0.43,red
5517,9,0.044,0.74,0.9996,7.1,44,5518,3.38,6,15.6,0.67,176,0.18,white
6253,8.8,0.061,0.26,0.99918,6.3,59,6254,3.11,5,17.6,0.49,198,0.35,white
6004,9.2,0.097,0.08,0.9959,7,22,6005,3.34,6,1.8,0.54,89,0.69,red
4653,8.8,0.205,0.5,1.00242,9.9,48,4654,3.16,5,13.8,0.75,82,0.5,red
2773,9.4,0.053,0.21,0.9927,6.9,39,2774,3.12,6,1,0.45,148,0.33,white
2721,11.3,0.062,0.32,0.9947,7.2,15,2722,3.23,7,2,0.73,28,0.37,red
5078,11.8,0.033,0.38,0.991,5.8,23,5079,3.42,7,4.75,0.42,94,0.32,white
4536,12.8,0.038,0.3,0.98867,6.7,30,4537,3.09,7,2.4,0.36,83,0.31,white
5030,9.4,0.052,0.32,0.9963,6.4,24,5031,3.35,6,9.6,0.49,90,0.18,white
5185,10.1,0.042,0.49,0.998,9.2,29,5186,3.1,4,11.8,0.34,137,0.28,white
6438,12,0.03,0.24,0.9953,7.4,34,6439,3.13,7,15.1,0.51,153,0.49,white
2457,9.3,0.067,0.42,0.99727,6.9,24,2458,3.19,5,12,0.34,131,0.615,white
3182,9.7,0.082,0.62,1.0002,13.4,6,3183,3.16,6,2.6,0.67,21,0.27,red
3767,10.6,0.045,0.3,0.99704,6.6,50,3768,3.14,6,14.7,0.37,136,0.22,white
709,11.4,0.043,0.33,0.99444,7.5,19,710,3.08,6,9.2,0.42,116,0.38,white
2616,13,0.043,0.24,0.9904,6.7,14,2617,3.22,6,2.1,0.6,155,0.51,white
3464,10.6,0.04,0.2,0.9962,6.4,20,3465,3.1,5,15.6,0.54,142,0.29,white
1251,9.7,0.078,0.03,0.99743,7.2,16,1252,3.53,5,2.3,0.57,86,0.66,red
733,9.9,0.058,0.38,0.994,7.8,14,734,3.21,5,2.1,0.55,167,0.24,white
2244,11.7,0.071,0.02,0.99538,7.6,10,2245,3.51,7,2.5,0.71,14,0.735,red
2846,10.5,0.053,0.74,0.9953,6.8,61,2847,3.63,6,2.4,0.76,182,0.17,white
4236,11.4,0.041,0.23,0.99246,6.9,20,4237,3.1,6,7.1,0.85,97,0.24,white
3711,9.5,0.115,0.09,0.9971,7.8,10,3712,3.18,5,2.2,0.62,42,0.5,red
1233,9.9,0.038,0.36,0.9926,7.4,44,1234,3.36,6,1.2,0.34,111,0.2,white
2056,9.2,0.084,0.26,0.9976,8.3,11,2057,3.31,4,2.1,0.53,43,0.675,red
1993,11.6,0.049,0.34,0.9922,7,12,1994,3.25,7,2.1,0.46,136,0.2,white
6358,10,0.046,0.28,0.99685,6.5,80,6359,3.18,6,12.5,0.41,225,0.26,white
1225,9.3,0.058,0.26,0.9972,7.8,34,1226,3.14,6,9.2,0.55,199,0.42,white
6379,10.5,0.034,0.36,0.99165,6.6,48,6380,3.24,6,0.8,0.68,113,0.21,white
789,10,0.041,0.12,0.9944,6,34,790,3.16,5,5.9,0.72,190,0.32,white
6238,10.2,0.05,0.49,0.9945,7.2,18,6239,3.46,6,1.3,0.44,148,0.08,white
4324,11.2,0.1,0.76,1.0032,15.6,6,4325,2.95,7,3.7,0.68,43,0.685,red
5594,10.6,0.071,0.4,0.9963,6.4,8,5595,3.56,6,2.4,0.73,19,0.47,red
2827,10.9,0.057,0.39,0.99176,7.9,21,2828,3.05,5,2,0.52,138,0.21,white
6408,10,0.075,0.19,0.99522,6,22,6409,3.39,6,2,0.78,47,0.42,red
4392,12.2,0.032,0.21,0.9889,6.2,31,4393,2.97,6,1.1,0.42,111,0.3,white
5377,8.9,0.064,0.27,0.9994,6.1,63,5378,3.66,5,12.6,0.43,162,0.16,white
684,10,0.048,0.27,0.9938,6,40,685,3.64,7,1.9,0.54,170,0.24,white
502,9.5,0.093,0,0.99558,6.6,51,503,3.2,5,4.3,0.45,77.5,0.63,red
5070,10.1,0.067,0.4,0.9957,8.7,17,5071,3.27,6,1.5,0.57,100,0.45,white
2266,9.6,0.062,0.26,0.9966,7.7,9,2267,3.39,5,1.9,0.64,31,0.49,red
3226,11.4,0.066,0.39,0.9947,9.8,3,3227,3.19,7,1.4,0.55,7,0.34,red
6334,10.1,0.047,0.3,0.9931,6,30,6335,3.17,6,1.6,0.48,117,0.4,white
6063,11.75,0.036,0.41,0.99018,6,42,6064,3.04,6,1.3,0.64,118,0.24,white
5869,10.2,0.031,0.15,0.9957,6.1,19,5870,3.36,6,9.8,0.47,125,0.55,white
1322,11.2,0.025,0.33,0.9915,7.4,27,1323,3.21,6,1.4,0.33,55,0.36,white
3795,9.4,0.044,0.24,0.9989,5.7,60,3796,3.31,5,17.5,0.44,167,0.28,white
1087,9.2,0.052,0.36,0.9933,6.8,38,1088,3.04,5,1.2,0.54,127,0.22,white
5407,9.8,0.053,0.26,0.99699,7.4,55,5408,3.11,5,11.8,0.6,173,0.27,white
3999,10.8,0.046,0.3,0.99479,6.4,53,4000,3.21,5,11.2,0.34,149,0.22,white
5962,9.8,0.028,0.29,0.99215,5.3,11,5963,3.3,5,0.7,0.4,66,0.21,white
3606,9.6,0.096,0.26,0.99738,9.3,5,3607,3.25,5,2,0.42,35,0.655,red
635,10.3,0.049,0.36,0.996,7.6,38,636,3.6,5,2.4,0.46,123,0.18,white
2685,10.3,0.068,0.28,0.99682,7.1,6,2686,3.24,5,2.8,0.53,16,0.48,red
2300,11,0.067,0.08,0.99648,6.7,19,2301,3.52,4,2.3,0.57,32,1.04,red
5976,9.2,0.045,0.42,0.9991,7.7,45,5977,3.18,5,14.3,0.63,213,0.3,white
3348,12,0.036,0.39,0.9935,7.7,8,3349,3.06,7,8.9,0.38,117,0.28,white
698,12,0.034,0.24,0.9906,6.1,25,699,3.34,7,2.3,0.59,133,0.35,white
2916,11,0.031,0.2,0.9919,6,49,2917,3.41,6,1.8,0.53,159,0.33,white
4370,12.7,0.065,0.09,0.99417,7.8,34,4371,3.46,8,2.3,0.74,45,0.57,red
1496,12.3,0.034,0.28,0.98928,6.5,26,1497,3.25,6,1.1,0.33,83,0.24,white
2078,12,0.039,0.38,0.98972,6.1,37,2079,3.2,6,1.5,0.43,122,0.21,white
5290,11.1,0.032,0.37,0.992,7.3,60,5291,3.11,6,1.8,0.35,156,0.23,white
2692,11.7,0.035,0.34,0.98993,5.8,40,2693,3.5,5,1,0.42,86,0.2,white
3581,10.2,0.041,0.21,0.99225,6.4,35,3582,3.15,5,1.2,0.46,136,0.39,white
3797,10.8,0.054,0.32,0.9938,6.8,40,3798,3.2,6,5.9,0.57,152,0.22,white
831,9.3,0.048,0.49,0.9953,6,61,832,3.19,5,6.8,0.47,222,0.28,white
2558,8.8,0.047,0.24,0.99837,5.7,44,2559,2.97,6,13.8,0.66,112,0.2,white
3168,10.7,0.043,0.27,0.99202,5.6,52,3169,3.35,7,3.9,0.44,158,0.28,white
3898,8.6,0.039,0.3,0.9942,6.3,24,3899,3.05,5,3.1,0.43,115,0.28,white
